Order_ID,Customer_ID,Order_Date,Payment_Method,Shipping_City,Order_Status,Discount_Percentage
O05869,C04423,2025-05-02,Card,Mumbai,Delivered,10.0
O05870,C01752,2025-11-20,UPI,Delhi,Delivered,5.0
O05871,C04825,2025-01-28,UPI,Mumbai,Delivered,5.0
O05872,C03116,2025-07-08,COD,Delhi,Delivered,5.0
O05873,C00219,2025-11-29,COD,Pune,Cancelled,0.0
O05874,C00126,2025-05-20,UPI,Mumbai,Delivered,0.0
O05875,C04978,2025-09-28,Card,Delhi,Delivered,10.0
O05876,C04415,2025-10-12,UPI,Hyderabad,Delivered,10.0
O05877,C01329,2025-12-09,UPI,Kolkata,Delivered,0.0
O05878,C01224,2025-09-26,COD,Bangalore,Returned,15.0
O05879,C04181,2025-10-21,UPI,Ahmedabad,Delivered,0.0
O05880,C02771,2025-07-05,Card,Pune,Delivered,10.0
O05881,C01575,2025-04-20,Net Banking,Ahmedabad,Delivered,5.0
O05882,C01943,2025-09-12,COD,Jaipur,Delivered,20.0
O05883,C03341,2025-02-04,Card,Jaipur,Returned,10.0
O05884,C04458,2025-11-28,UPI,Delhi,Delivered,20.0
O05885,C02415,2025-08-10,UPI,Lucknow,Delivered,30.0
O05886,C01255,2025-04-20,COD,Jaipur,Delivered,0.0
O05887,C00988,2025-09-18,UPI,Lucknow,Delivered,0.0
O05888,C01849,2025-01-02,UPI,Hyderabad,Delivered,15.0
O05889,C03902,2025-08-22,UPI,Kochi,Delivered,10.0
O05890,C04927,2025-10-13,UPI,Kochi,Delivered,10.0
O05891,C03720,2025-04-09,Card,Mumbai,Delivered,5.0
O05892,C01318,2025-04-29,COD,Bangalore,Delivered,0.0
O05893,C01372,2025-01-10,Net Banking,Kolkata,Delivered,15.0
O05894,C04972,2025-03-14,COD,Jaipur,Delivered,10.0
O05895,C00361,2025-07-28,UPI,Mumbai,Delivered,10.0
O05896,C00358,2025-05-04,UPI,Bangalore,Delivered,15.0
O05897,C03202,2025-02-07,UPI,Mumbai,Delivered,30.0
O05898,C03891,2025-04-04,UPI,Pune,Cancelled,15.0
O05899,C02784,2025-08-21,Card,Chennai,Delivered,25.0
O05900,C00064,2025-06-12,COD,Chennai,Delivered,5.0
O05901,C02229,2025-11-23,Card,Kochi,Delivered,20.0
O05902,C02635,2025-05-20,COD,Kolkata,Delivered,15.0
O05903,C03850,2025-08-30,Card,Bangalore,Delivered,5.0
O05904,C03939,2025-06-19,Card,Ahmedabad,Delivered,10.0
O05905,C01516,2025-04-08,Net Banking,Indore,Delivered,5.0
O05906,C00580,2025-03-08,COD,Bangalore,Delivered,0.0
O05907,C04418,2025-10-16,Card,Kochi,Cancelled,10.0
O05908,C02332,2025-04-14,UPI,Indore,Delivered,30.0
O05909,C02414,2025-05-21,UPI,Delhi,Delivered,20.0
O05910,C02159,2025-07-22,COD,Mumbai,Delivered,0.0
O05911,C02126,2025-10-17,UPI,Mumbai,Delivered,25.0
O05912,C03770,2025-11-02,Card,Jaipur,Delivered,10.0
O05913,C02284,2025-05-17,Card,Jaipur,Delivered,0.0
O05914,C03767,2025-09-20,COD,Chennai,Delivered,20.0
O05915,C03106,2025-04-16,UPI,Lucknow,Delivered,25.0
O05916,C03553,2025-05-10,UPI,Mumbai,Delivered,20.0
O05917,C03476,2025-09-18,Card,Kochi,Delivered,10.0
O05918,C01839,2025-04-23,Card,Pune,Delivered,5.0
O05919,C00222,2025-11-18,UPI,Ahmedabad,Delivered,5.0
O05920,C00896,2025-04-26,Net Banking,Indore,Delivered,25.0
O05921,C03412,2025-05-18,COD,Jaipur,Delivered,5.0
O05922,C03009,2025-06-10,Card,Kolkata,Delivered,10.0
O05923,C00985,2025-04-18,Card,Bangalore,Delivered,15.0
O05924,C01633,2025-09-05,UPI,Pune,Delivered,20.0
O05925,C03671,2025-05-14,Net Banking,Pune,Delivered,10.0
O05926,C02891,2025-01-14,Net Banking,Bangalore,Delivered,5.0
O05927,C02044,2025-03-19,Card,Kolkata,Delivered,5.0
O05928,C01409,2025-09-28,Card,Kolkata,Delivered,5.0
O05929,C03873,2025-08-13,Card,Indore,Delivered,15.0
O05930,C04678,2025-05-01,Card,Bangalore,Delivered,0.0
O05931,C01336,2025-08-11,Card,Pune,Delivered,15.0
O05932,C03638,2025-07-28,Card,Delhi,Delivered,5.0
O05933,C03459,2025-08-28,UPI,Indore,Delivered,0.0
O05934,C04398,2025-01-21,Card,Bangalore,Delivered,0.0
O05935,C03601,2025-10-12,Card,Indore,Delivered,5.0
O05936,C04887,2025-11-25,UPI,Pune,Delivered,20.0
O05937,C01376,2025-04-03,COD,Delhi,Delivered,10.0
O05938,C01534,2025-09-12,Card,Delhi,Delivered,5.0
O05939,C01953,2025-06-11,Card,Delhi,Cancelled,5.0
O05940,C03258,2025-10-30,UPI,Kolkata,Delivered,15.0
O05941,C02992,2025-09-09,Card,Chennai,Delivered,10.0
O05942,C04691,2025-09-22,COD,Bangalore,Delivered,0.0
O05943,C03497,2025-07-07,Card,Delhi,Delivered,5.0
O05944,C04158,2025-04-22,Card,Indore,Delivered,10.0
O05945,C03473,2025-01-30,Card,Bangalore,Cancelled,5.0
O05946,C02918,2025-09-30,UPI,Delhi,Cancelled,5.0
O05947,C01166,2025-11-11,UPI,Delhi,Delivered,5.0
O05948,C04562,2025-06-17,UPI,Kolkata,Delivered,15.0
O05949,C02359,2025-04-06,Card,Indore,Delivered,25.0
O05950,C03239,2025-05-15,Card,Kochi,Delivered,0.0
O05951,C04912,2025-02-07,Card,Indore,Delivered,10.0
O05952,C02151,2025-10-15,UPI,Bangalore,Delivered,0.0
O05953,C02076,2025-03-10,UPI,Chennai,Delivered,5.0
O05954,C03668,2025-08-22,UPI,Indore,Delivered,10.0
O05955,C04604,2025-03-08,UPI,Kolkata,Delivered,15.0
O05956,C02182,2025-02-25,Card,Chennai,Delivered,10.0
O05957,C00059,2025-10-03,UPI,Hyderabad,Delivered,20.0
O05958,C01959,2025-07-11,Card,Delhi,Delivered,15.0
O05959,C00185,2025-04-30,Net Banking,Delhi,Delivered,5.0
O05960,C02620,2025-01-11,UPI,Chennai,Delivered,15.0
O05961,C01681,2025-05-26,COD,Chennai,Delivered,5.0
O05962,C00578,2025-01-14,Card,Jaipur,Delivered,15.0
O05963,C03955,2025-02-03,COD,Pune,Delivered,5.0
O05964,C04278,2025-07-23,UPI,Hyderabad,Delivered,0.0
O05965,C00071,2025-03-27,COD,Mumbai,Delivered,10.0
O05966,C00556,2025-06-03,Net Banking,Jaipur,Delivered,10.0
O05967,C00852,2025-06-19,COD,Kochi,Delivered,10.0
O05968,C01219,2025-06-16,COD,Delhi,Delivered,5.0
O05969,C03641,2025-07-04,UPI,Pune,Returned,5.0
O05970,C01913,2025-11-02,UPI,Ahmedabad,Returned,20.0
O05971,C02731,2025-04-23,COD,Jaipur,Delivered,10.0
O05972,C02366,2025-05-24,UPI,Chennai,Cancelled,10.0
O05973,C04925,2025-11-14,UPI,Hyderabad,Delivered,15.0
O05974,C00267,2025-12-20,UPI,Hyderabad,Delivered,0.0
O05975,C03917,2025-07-30,Card,Chennai,Delivered,15.0
O05976,C04710,2025-07-10,Card,Pune,Delivered,0.0
O05977,C01401,2025-10-13,Net Banking,Bangalore,Delivered,5.0
O05978,C04674,2025-07-01,COD,Chennai,Delivered,10.0
O05979,C03694,2025-06-04,Card,Lucknow,Cancelled,5.0
O05980,C04728,2025-12-08,Card,Kochi,Delivered,15.0
O05981,C02327,2025-07-11,Card,Hyderabad,Delivered,10.0
O05982,C02802,2025-03-22,UPI,Indore,Delivered,5.0
O05983,C02035,2025-12-01,COD,Delhi,Delivered,20.0
O05984,C02831,2025-11-28,Card,Mumbai,Delivered,10.0
O05985,C00985,2025-02-18,Card,Kolkata,Cancelled,10.0
O05986,C04100,2025-10-31,UPI,Delhi,Delivered,10.0
O05987,C01076,2025-02-24,Card,Hyderabad,Delivered,5.0
O05988,C01024,2025-12-02,UPI,Hyderabad,Delivered,0.0
O05989,C03898,2025-03-08,UPI,Kolkata,Delivered,5.0
O05990,C04875,2025-04-25,COD,Indore,Delivered,
O05991,C00280,2025-04-22,UPI,Kolkata,Delivered,5.0
O05992,C01112,2025-06-08,Card,Kochi,Delivered,10.0
O05993,C01184,2025-04-17,COD,Kochi,Delivered,0.0
O05994,C02076,2025-01-26,COD,Lucknow,Delivered,0.0
O05995,C03600,2025-04-20,COD,Kochi,Delivered,15.0
O05996,C04906,2025-03-07,COD,Lucknow,Delivered,5.0
O05997,C03943,2025-07-24,UPI,Mumbai,Delivered,5.0
O05998,C00272,2025-04-11,Net Banking,Pune,Delivered,10.0
O05999,C01124,2025-07-25,UPI,Jaipur,Delivered,25.0
O06000,C03980,2025-01-01,UPI,Jaipur,Delivered,0.0
O06001,C01228,2025-08-12,UPI,Kochi,Cancelled,15.0
O06002,C00190,2025-03-11,Net Banking,Mumbai,Delivered,10.0
O06003,C00546,2025-05-30,Card,Jaipur,Cancelled,0.0
O06004,C02342,2025-08-03,UPI,Chennai,Delivered,0.0
O06005,C03967,2025-11-06,UPI,Lucknow,Delivered,15.0
O06006,C04015,2025-05-22,UPI,Indore,Delivered,20.0
O06007,C04944,2025-01-14,Card,Hyderabad,Delivered,0.0
O06008,C04867,2025-07-18,UPI,Bangalore,Delivered,5.0
O06009,C00769,2025-01-19,Card,Pune,Delivered,5.0
O06010,C03776,2025-11-11,COD,Ahmedabad,Delivered,30.0
O06011,C02732,2025-05-30,Card,Chennai,Delivered,15.0
O06012,C01011,2025-09-19,COD,Hyderabad,Cancelled,5.0
O06013,C04799,2025-11-15,UPI,Kolkata,Delivered,5.0
O06014,C00465,2025-11-29,UPI,Delhi,Returned,5.0
O06015,C02601,2025-03-15,COD,Delhi,Delivered,0.0
O06016,C00917,2025-12-17,COD,Mumbai,Delivered,30.0
O06017,C01453,2025-09-23,Card,Kochi,Delivered,30.0
O06018,C03469,2025-10-20,COD,Hyderabad,Delivered,0.0
O06019,C04290,2025-05-25,Card,Jaipur,Delivered,5.0
O06020,C00066,2025-05-13,UPI,Delhi,Delivered,0.0
O06021,C02603,2025-05-28,Card,Bangalore,Returned,5.0
O06022,C01726,2025-03-20,UPI,Kochi,Delivered,20.0
O06023,C04697,2025-11-05,Card,Bangalore,Delivered,20.0
O06024,C01500,2025-08-03,UPI,Kolkata,Delivered,15.0
O06025,C01905,2025-02-02,UPI,Bangalore,Returned,30.0
O06026,C04572,2025-07-13,COD,Kochi,Delivered,15.0
O06027,C03965,2025-06-27,UPI,Mumbai,Delivered,5.0
O06028,C02810,2025-10-15,UPI,Kolkata,Delivered,20.0
O06029,C04091,2025-12-01,Net Banking,Kolkata,Delivered,10.0
O06030,C00887,2025-07-20,Card,Lucknow,Delivered,10.0
O06031,C03809,2025-01-03,Card,Indore,Delivered,20.0
O06032,C04178,2025-02-22,COD,Ahmedabad,Delivered,10.0
O06033,C01961,2025-09-15,Card,Kolkata,Delivered,5.0
O06034,C02748,2025-05-01,UPI,Delhi,Delivered,25.0
O06035,C00044,2025-05-30,Card,Kolkata,Delivered,0.0
O06036,C03843,2025-06-02,COD,Chennai,Delivered,15.0
O06037,C04706,2025-08-05,COD,Chennai,Cancelled,15.0
O06038,C01889,2025-05-15,UPI,Kolkata,Delivered,0.0
O06039,C03899,2025-09-13,UPI,Kochi,Delivered,5.0
O06040,C03893,2025-03-03,UPI,Mumbai,Delivered,5.0
O06041,C00720,2025-10-14,Card,Delhi,Delivered,20.0
O06042,C00691,2025-03-04,UPI,Kochi,Delivered,15.0
O06043,C01946,2025-10-20,COD,Kochi,Delivered,5.0
O06044,C00110,2025-03-09,Net Banking,Delhi,Delivered,20.0
O06045,C04315,2025-08-13,Card,Chennai,Cancelled,5.0
O06046,C04559,2025-12-01,Net Banking,Lucknow,Delivered,15.0
O06047,C00515,2025-05-17,UPI,Mumbai,Delivered,10.0
O06048,C00637,2025-02-15,COD,Mumbai,Delivered,0.0
O06049,C03329,2025-04-05,Card,Lucknow,Delivered,15.0
O06050,C00627,2025-10-17,UPI,Indore,Delivered,5.0
O06051,C00070,2025-12-30,UPI,Kochi,Delivered,5.0
O06052,C02507,2025-09-04,Card,Mumbai,Delivered,5.0
O06053,C03890,2025-11-12,COD,Lucknow,Delivered,15.0
O06054,C03800,2025-10-19,COD,Hyderabad,Delivered,0.0
O06055,C01851,2025-08-02,Card,Ahmedabad,Cancelled,5.0
O06056,C04320,2025-09-13,COD,Kochi,Delivered,10.0
O06057,C02879,2025-02-17,UPI,Hyderabad,Delivered,0.0
O06058,C03353,2025-04-03,COD,Kolkata,Delivered,0.0
O06059,C03978,2025-01-06,Card,Ahmedabad,Delivered,10.0
O06060,C01635,2025-07-12,UPI,Kolkata,Delivered,25.0
O06061,C03477,2025-04-13,Net Banking,Lucknow,Delivered,15.0
O06062,C02544,2025-03-15,Card,Jaipur,Delivered,0.0
O06063,C00769,2025-03-15,COD,Ahmedabad,Delivered,10.0
O06064,C02604,2025-04-23,Card,Indore,Cancelled,15.0
O06065,C00992,2025-06-01,Net Banking,Kolkata,Cancelled,0.0
O06066,C01729,2025-09-20,UPI,Pune,Delivered,0.0
O06067,C02029,2025-03-27,Card,Lucknow,Delivered,20.0
O06068,C01530,2025-02-27,UPI,Kochi,Delivered,5.0
O06069,C00489,2025-05-29,UPI,Lucknow,Delivered,10.0
O06070,C04153,2025-08-02,UPI,Jaipur,Delivered,5.0
O06071,C00512,2025-10-27,Card,Hyderabad,Delivered,0.0
O06072,C03320,2025-10-08,COD,Bangalore,Delivered,10.0
O06073,C02152,2025-04-05,Card,Hyderabad,Delivered,10.0
O06074,C02605,2025-07-27,Card,Ahmedabad,Delivered,15.0
O06075,C02108,2025-05-23,Net Banking,Jaipur,Delivered,20.0
O06076,C00735,2025-03-24,COD,Bangalore,Delivered,0.0
O06077,C03310,2025-02-21,UPI,Chennai,Delivered,0.0
O06078,C00371,2025-01-17,UPI,Chennai,Returned,25.0
O06079,C02074,2025-08-06,UPI,Ahmedabad,Cancelled,10.0
O06080,C04702,2025-08-16,UPI,Pune,Delivered,25.0
O06081,C04206,2025-10-19,UPI,Chennai,Delivered,5.0
O06082,C04869,2025-07-20,COD,Indore,Delivered,5.0
O06083,C02302,2025-03-23,UPI,Hyderabad,Delivered,15.0
O06084,C01831,2025-05-08,UPI,Ahmedabad,Cancelled,0.0
O06085,C01860,2025-03-21,UPI,Hyderabad,Delivered,10.0
O06086,C00917,2025-07-08,Card,Kochi,Returned,5.0
O06087,C03176,2025-06-05,COD,Chennai,Delivered,0.0
O06088,C02663,2025-11-12,Net Banking,Kochi,Delivered,5.0
O06089,C02635,2025-06-09,Card,Bangalore,Delivered,5.0
O06090,C04693,2025-08-30,Card,Indore,Delivered,0.0
O06091,C01238,2025-11-10,Card,Ahmedabad,Delivered,0.0
O06092,C02161,2025-03-23,Card,Ahmedabad,Delivered,10.0
O06093,C01336,2025-02-13,Card,Hyderabad,Delivered,5.0
O06094,C02617,2025-06-11,COD,Pune,Delivered,5.0
O06095,C02944,2025-08-09,Card,Pune,Delivered,0.0
O06096,C00762,2025-05-29,Net Banking,Indore,Delivered,0.0
O06097,C03719,2025-05-04,UPI,Lucknow,Delivered,0.0
O06098,C02701,2025-01-01,Card,Mumbai,Delivered,0.0
O06099,C02132,2025-07-02,UPI,Hyderabad,Delivered,15.0
O06100,C04815,2025-07-27,COD,Pune,Delivered,20.0
O06101,C01954,2025-04-07,UPI,Ahmedabad,Delivered,10.0
O06102,C00949,2025-01-21,Card,Mumbai,Delivered,15.0
O06103,C00302,2025-12-21,Card,Kochi,Delivered,0.0
O06104,C04025,2025-08-11,Card,Ahmedabad,Delivered,10.0
O06105,C02589,2025-02-17,Card,Lucknow,Delivered,0.0
O06106,C03695,2025-02-01,Card,Mumbai,Delivered,30.0
O06107,C02702,2025-10-15,COD,Jaipur,Delivered,0.0
O06108,C01476,2025-05-10,Card,Mumbai,Delivered,10.0
O06109,C00614,2025-10-05,COD,Delhi,Delivered,0.0
O06110,C00669,2025-09-02,COD,Ahmedabad,Returned,0.0
O06111,C02129,2025-02-21,UPI,Lucknow,Delivered,15.0
O06112,C00218,2025-07-28,Card,Hyderabad,Delivered,0.0
O06113,C02932,2025-12-18,UPI,Jaipur,Delivered,0.0
O06114,C00749,2025-08-18,UPI,Ahmedabad,Delivered,25.0
O06115,C04221,2025-07-05,Card,Kochi,Delivered,5.0
O06116,C00201,2025-06-11,COD,Hyderabad,Delivered,20.0
O06117,C02622,2025-07-18,UPI,Delhi,Delivered,25.0
O06118,C00722,2025-10-06,Card,Delhi,Delivered,15.0
O06119,C00952,2025-02-02,UPI,Mumbai,Delivered,0.0
O06120,C01882,2025-01-19,Net Banking,Ahmedabad,Delivered,0.0
O06121,C02228,2025-05-01,Card,Kochi,Delivered,0.0
O06122,C01433,2025-03-10,Card,Chennai,Delivered,15.0
O06123,C02321,2025-10-20,Card,Jaipur,Cancelled,0.0
O06124,C01777,2025-08-03,UPI,Chennai,Delivered,0.0
O06125,C00699,2025-05-03,COD,Chennai,Delivered,10.0
O06126,C02969,2025-10-07,Card,Ahmedabad,Delivered,10.0
O06127,C00622,2025-02-23,Card,Ahmedabad,Delivered,10.0
O06128,C02588,2025-01-21,Card,Indore,Delivered,10.0
O06129,C00460,2025-04-07,COD,Mumbai,Delivered,10.0
O06130,C01085,2025-12-12,UPI,Ahmedabad,Delivered,5.0
O06131,C00300,2025-05-18,UPI,Pune,Cancelled,25.0
O06132,C02545,2025-02-11,COD,Indore,Delivered,20.0
O06133,C01276,2025-09-03,UPI,Indore,Delivered,5.0
O06134,C01431,2025-01-28,Card,Hyderabad,Delivered,0.0
O06135,C03453,2025-02-27,Card,Delhi,Delivered,20.0
O06136,C02389,2025-05-07,UPI,Chennai,Delivered,15.0
O06137,C01822,2025-09-20,Card,Mumbai,Delivered,0.0
O06138,C00989,2025-05-24,COD,Lucknow,Delivered,15.0
O06139,C00214,2025-04-03,Card,Jaipur,Delivered,10.0
O06140,C00532,2025-02-04,UPI,Chennai,Delivered,0.0
O06141,C02918,2025-04-02,UPI,Ahmedabad,Delivered,15.0
O06142,C03620,2025-09-20,Net Banking,Chennai,Delivered,5.0
O06143,C01985,2025-01-14,UPI,Kochi,Delivered,20.0
O06144,C02259,2025-11-11,UPI,Jaipur,Delivered,0.0
O06145,C02219,2025-11-14,Net Banking,Indore,Delivered,25.0
O06146,C04634,2025-07-21,COD,Lucknow,Delivered,0.0
O06147,C04772,2025-11-18,Card,Bangalore,Delivered,0.0
O06148,C04486,2025-10-05,UPI,Hyderabad,Cancelled,10.0
O06149,C02110,2025-05-24,UPI,Ahmedabad,Delivered,10.0
O06150,C03061,2025-12-21,UPI,Indore,Delivered,5.0
O06151,C01609,2025-10-26,Card,Pune,Delivered,20.0
O06152,C02525,2025-12-19,UPI,Mumbai,Delivered,15.0
O06153,C04416,2025-12-20,UPI,Mumbai,Returned,5.0
O06154,C00690,2025-09-02,UPI,Lucknow,Delivered,10.0
O06155,C02100,2025-01-12,COD,Kochi,Delivered,15.0
O06156,C04753,2025-03-12,COD,Bangalore,Delivered,20.0
O06157,C04924,2025-07-03,Card,Bangalore,Delivered,15.0
O06158,C01101,2025-04-14,UPI,Delhi,Delivered,5.0
O06159,C00119,2025-01-11,COD,Delhi,Delivered,15.0
O06160,C02769,2025-07-27,Card,Lucknow,Delivered,10.0
O06161,C00506,2025-08-13,Card,Ahmedabad,Returned,10.0
O06162,C02201,2025-11-13,Net Banking,Jaipur,Delivered,25.0
O06163,C01042,2025-09-30,UPI,Chennai,Delivered,10.0
O06164,C03136,2025-02-23,Card,Bangalore,Delivered,20.0
O06165,C00497,2025-06-22,COD,Mumbai,Delivered,15.0
O06166,C04175,2025-09-04,UPI,Lucknow,Delivered,0.0
O06167,C00059,2025-06-02,UPI,Kolkata,Delivered,5.0
O06168,C03133,2025-04-16,Net Banking,Jaipur,Delivered,10.0
O06169,C03539,2025-06-08,UPI,Indore,Delivered,10.0
O06170,C01654,2025-04-16,Card,Chennai,Delivered,25.0
O06171,C01707,2025-07-12,COD,Jaipur,Delivered,10.0
O06172,C00244,2025-10-22,UPI,Bangalore,Delivered,25.0
O06173,C02256,2025-10-03,Card,Jaipur,Delivered,5.0
O06174,C01675,2025-03-14,UPI,Ahmedabad,Delivered,20.0
O06175,C02693,2025-02-12,UPI,Lucknow,Delivered,10.0
O06176,C00039,2025-07-13,COD,Bangalore,Delivered,5.0
O06177,C03248,2025-05-09,COD,Pune,Delivered,5.0
O06178,C01616,2025-11-07,UPI,Chennai,Delivered,25.0
O06179,C00020,2025-04-18,UPI,Kochi,Delivered,25.0
O06180,C00221,2025-04-13,Card,Ahmedabad,Delivered,0.0
O06181,C03772,2025-05-13,UPI,Kolkata,Delivered,5.0
O06182,C00251,2025-09-07,Card,Mumbai,Cancelled,20.0
O06183,C04308,2025-09-27,UPI,Bangalore,Delivered,0.0
O06184,C04515,2025-04-13,COD,Pune,Returned,25.0
O06185,C00507,2025-10-23,UPI,Bangalore,Delivered,5.0
O06186,C04742,2025-08-26,COD,Jaipur,Delivered,0.0
O06187,C00869,2025-04-18,Card,Bangalore,Delivered,5.0
O06188,C03991,2025-05-17,COD,Hyderabad,Delivered,15.0
O06189,C04588,2025-10-25,COD,Mumbai,Delivered,30.0
O06190,C01170,2025-10-16,UPI,Lucknow,Delivered,0.0
O06191,C00740,2025-01-25,Card,Hyderabad,Delivered,10.0
O06192,C01791,2025-04-28,Card,Hyderabad,Delivered,25.0
O06193,C00424,2025-08-18,Card,Chennai,Delivered,20.0
O06194,C03056,2025-11-30,Card,Chennai,Delivered,5.0
O06195,C04388,2025-09-13,UPI,Ahmedabad,Cancelled,20.0
O06196,C02204,2025-01-09,UPI,Pune,Delivered,5.0
O06197,C01984,2025-04-29,Card,Chennai,Delivered,10.0
O06198,C03923,2025-04-29,UPI,Kolkata,Delivered,10.0
O06199,C02398,2025-04-01,Net Banking,Bangalore,Delivered,15.0
O06200,C01958,2025-06-21,Card,Mumbai,Delivered,5.0
O06201,C04339,2025-07-30,Card,Kochi,Delivered,10.0
O06202,C01790,2025-11-10,UPI,Pune,Returned,10.0
O06203,C00585,2025-04-26,Card,Kochi,Delivered,0.0
O06204,C03201,2025-10-15,UPI,Lucknow,Delivered,5.0
O06205,C01343,2025-01-22,Card,Bangalore,Delivered,5.0
O06206,C04191,2025-12-15,UPI,Jaipur,Delivered,30.0
O06207,C04397,2025-02-24,Card,Hyderabad,Delivered,30.0
O06208,C01209,2025-04-18,Card,Chennai,Delivered,5.0
O06209,C02823,2025-03-18,Card,Hyderabad,Delivered,15.0
O06210,C03694,2025-03-02,UPI,Bangalore,Cancelled,15.0
O06211,C02448,2025-05-02,UPI,Mumbai,Delivered,25.0
O06212,C04786,2025-04-02,UPI,Pune,Delivered,0.0
O06213,C01166,2025-11-19,Card,Hyderabad,Delivered,15.0
O06214,C04757,2025-08-10,UPI,Pune,Delivered,5.0
O06215,C02306,2025-05-10,UPI,Indore,Delivered,15.0
O06216,C01063,2025-09-05,UPI,Hyderabad,Delivered,20.0
O06217,C04401,2025-05-01,Card,Pune,Delivered,0.0
O06218,C03355,2025-07-20,Card,Pune,Delivered,10.0
O06219,C01848,2025-06-10,Net Banking,Hyderabad,Delivered,
O06220,C00526,2025-09-07,Card,Ahmedabad,Delivered,0.0
O06221,C04503,2025-08-06,UPI,Pune,Delivered,5.0
O06222,C01383,2025-03-04,Card,Jaipur,Delivered,10.0
O06223,C04982,2025-08-05,Card,Chennai,Delivered,20.0
O06224,C04969,2025-12-07,Card,Indore,Delivered,15.0
O06225,C04107,2025-03-05,Net Banking,Indore,Delivered,0.0
O06226,C02723,2025-07-31,Card,Ahmedabad,Delivered,0.0
O06227,C01988,2025-04-30,Card,Ahmedabad,Delivered,20.0
O06228,C04068,2025-03-10,COD,Ahmedabad,Delivered,15.0
O06229,C04105,2025-05-04,COD,Kolkata,Delivered,0.0
O06230,C04124,2025-05-25,Card,Jaipur,Delivered,10.0
O06231,C00686,2025-10-23,UPI,Kochi,Returned,0.0
O06232,C02550,2025-12-24,Net Banking,Kolkata,Delivered,20.0
O06233,C04678,2025-05-09,UPI,Hyderabad,Delivered,0.0
O06234,C03867,2025-01-13,UPI,Lucknow,Delivered,0.0
O06235,C02826,2025-10-01,Net Banking,Hyderabad,Delivered,10.0
O06236,C03735,2025-03-09,COD,Mumbai,Delivered,15.0
O06237,C01242,2025-09-27,UPI,Indore,Delivered,5.0
O06238,C03501,2025-05-13,UPI,Pune,Delivered,5.0
O06239,C01662,2025-03-03,COD,Pune,Delivered,5.0
O06240,C02051,2025-06-10,UPI,Bangalore,Delivered,15.0
O06241,C04139,2025-01-26,UPI,Chennai,Delivered,5.0
O06242,C03262,2025-09-04,Net Banking,Jaipur,Delivered,0.0
O06243,C04138,2025-07-08,Card,Kochi,Delivered,5.0
O06244,C03844,2025-10-13,COD,Chennai,Returned,25.0
O06245,C04826,2025-11-14,Card,Kochi,Delivered,10.0
O06246,C01982,2025-12-03,COD,Pune,Delivered,10.0
O06247,C00648,2025-08-08,COD,Jaipur,Delivered,15.0
O06248,C03924,2025-11-22,Card,Indore,Delivered,10.0
O06249,C02705,2025-09-06,COD,Bangalore,Returned,15.0
O06250,C01983,2025-04-01,COD,Jaipur,Delivered,20.0
O06251,C01929,2025-02-05,Net Banking,Kolkata,Delivered,5.0
O06252,C02558,2025-01-07,Card,Bangalore,Delivered,0.0
O06253,C04133,2025-11-17,COD,Ahmedabad,Delivered,0.0
O06254,C02020,2025-07-21,UPI,Delhi,Delivered,15.0
O06255,C00823,2025-11-29,UPI,Lucknow,Delivered,15.0
O06256,C04675,2025-02-10,UPI,Ahmedabad,Delivered,10.0
O06257,C02565,2025-02-01,UPI,Hyderabad,Delivered,25.0
O06258,C02833,2025-05-22,UPI,Hyderabad,Delivered,10.0
O06259,C01021,2025-09-13,UPI,Ahmedabad,Cancelled,0.0
O06260,C01082,2025-06-10,Net Banking,Jaipur,Delivered,10.0
O06261,C02023,2025-01-30,UPI,Ahmedabad,Delivered,5.0
O06262,C04209,2025-09-19,Card,Indore,Delivered,10.0
O06263,C03676,2025-01-10,COD,Pune,Delivered,5.0
O06264,C02884,2025-07-22,UPI,Delhi,Cancelled,10.0
O06265,C01780,2025-12-25,UPI,Kolkata,Cancelled,20.0
O06266,C01820,2025-10-03,UPI,Jaipur,Delivered,0.0
O06267,C04697,2025-12-11,UPI,Lucknow,Delivered,5.0
O06268,C04538,2025-05-04,Net Banking,Kolkata,Delivered,15.0
O06269,C03762,2025-04-28,COD,Ahmedabad,Delivered,15.0
O06270,C00228,2025-09-25,COD,Hyderabad,Delivered,10.0
O06271,C00874,2025-10-05,COD,Chennai,Delivered,0.0
O06272,C03651,2025-03-17,UPI,Pune,Cancelled,5.0
O06273,C04767,2025-01-14,COD,Bangalore,Delivered,20.0
O06274,C03429,2025-04-16,COD,Kochi,Delivered,15.0
O06275,C01292,2025-06-25,Net Banking,Delhi,Delivered,25.0
O06276,C04791,2025-07-01,UPI,Chennai,Delivered,10.0
O06277,C02917,2025-02-05,Card,Kolkata,Returned,10.0
O06278,C01028,2025-02-24,UPI,Delhi,Delivered,5.0
O06279,C03550,2025-09-27,UPI,Delhi,Delivered,10.0
O06280,C00121,2025-01-02,Card,Jaipur,Delivered,20.0
O06281,C00742,2025-09-13,UPI,Chennai,Delivered,5.0
O06282,C03882,2025-01-02,Card,Delhi,Cancelled,0.0
O06283,C01510,2025-03-02,Card,Lucknow,Cancelled,15.0
O06284,C01243,2025-12-29,UPI,Chennai,Delivered,15.0
O06285,C04790,2025-04-17,UPI,Indore,Delivered,20.0
O06286,C04353,2025-05-14,Net Banking,Jaipur,Delivered,15.0
