Order_ID,Customer_ID,Order_Date,Payment_Method,Shipping_City,Order_Status,Discount_Percentage
O00733,C00393,"2025-01-18 00:00:00",UPI,Indore,Delivered,10
O00734,C01270,"2025-11-11 00:00:00","Net Banking",Pune,Delivered,10
O00735,C03051,"2025-05-29 00:00:00","Net Banking",Hyderabad,Delivered,10
O00736,C04060,"2025-02-15 00:00:00",UPI,Ahmedabad,Delivered,10
O00737,C00971,"2025-01-12 00:00:00","Net Banking",Jaipur,Delivered,0
O00738,C02206,"2025-08-18 00:00:00",COD,Delhi,Delivered,10
O00739,C04795,"2025-04-23 00:00:00",UPI,Ahmedabad,Delivered,5
O00740,C00166,"2025-06-09 00:00:00","Net Banking",Kolkata,Cancelled,10
O00741,C00255,"2025-08-15 00:00:00",UPI,Mumbai,Returned,0
O00742,C00302,"2025-07-02 00:00:00",UPI,Kolkata,Delivered,20
O00743,C03104,"2025-02-24 00:00:00",Card,Kolkata,Delivered,20
O00744,C03841,"2025-09-23 00:00:00",UPI,Ahmedabad,Delivered,10
O00745,C02557,"2025-02-04 00:00:00",UPI,Kochi,Delivered,15
O00746,C01506,"2025-03-21 00:00:00","Net Banking",Ahmedabad,Delivered,10
O00747,C01257,"2025-01-06 00:00:00","Net Banking",Pune,Delivered,10
O00748,C02263,"2025-05-07 00:00:00",COD,Kolkata,Delivered,10
O00749,C04341,"2025-03-09 00:00:00",Card,Mumbai,Delivered,5
O00750,C00210,"2025-07-09 00:00:00",COD,Bangalore,Delivered,25
O00751,C03794,"2025-09-01 00:00:00",UPI,Lucknow,Delivered,10
O00752,C04522,"2025-01-09 00:00:00","Net Banking",Mumbai,Delivered,30
O00753,C03048,"2025-06-06 00:00:00",UPI,Mumbai,Delivered,10
O00754,C00981,"2025-03-12 00:00:00",COD,Delhi,Delivered,0
O00755,C02120,"2025-05-14 00:00:00",Card,Kochi,Delivered,5
O00756,C03746,"2025-10-27 00:00:00","Net Banking",Chennai,Delivered,15
O00757,C00178,"2025-11-16 00:00:00",COD,Bangalore,Delivered,20
O00758,C01547,"2025-09-06 00:00:00",COD,Chennai,Returned,10
O00759,C02035,"2025-11-19 00:00:00",Card,Pune,Delivered,10
O00760,C00299,"2025-02-13 00:00:00",COD,Indore,Delivered,0
O00761,C02568,"2025-04-26 00:00:00",COD,Bangalore,Delivered,0
O00762,C03567,"2025-08-16 00:00:00",UPI,Kolkata,Delivered,0
O00763,C04040,"2025-02-26 00:00:00",Card,Lucknow,Returned,15
O00764,C00275,"2025-09-01 00:00:00",UPI,Mumbai,Delivered,20
O00765,C02996,"2025-02-26 00:00:00",COD,Ahmedabad,Cancelled,0
O00766,C00053,"2025-05-23 00:00:00",UPI,Mumbai,Delivered,5
O00767,C01424,"2025-07-11 00:00:00","Net Banking",Bangalore,Delivered,10
O00768,C01628,"2025-01-07 00:00:00",Card,Mumbai,Delivered,0
O00769,C00489,"2025-10-02 00:00:00",UPI,Kochi,Delivered,10
O00770,C02355,"2025-05-14 00:00:00","Net Banking",Kolkata,Delivered,25
O00771,C00417,"2025-02-08 00:00:00",UPI,Chennai,Delivered,15
O00772,C02557,"2025-07-12 00:00:00",Card,Mumbai,Delivered,0
O00773,C00921,"2025-11-23 00:00:00",COD,Kolkata,Delivered,0
O00774,C01554,"2025-01-25 00:00:00",UPI,Pune,Delivered,10
O00775,C02686,"2025-04-12 00:00:00",Card,Chennai,Delivered,30
O00776,C00666,"2025-05-31 00:00:00",Card,Ahmedabad,Cancelled,15
O00777,C04102,"2025-08-05 00:00:00","Net Banking",Kochi,Delivered,5
O00778,C02470,"2025-08-18 00:00:00",UPI,Jaipur,Returned,0
O00779,C01475,"2025-09-24 00:00:00",UPI,Bangalore,Cancelled,10
O00780,C00338,"2025-06-11 00:00:00",Card,Bangalore,Delivered,0
O00781,C03160,"2025-10-14 00:00:00",Card,Delhi,Cancelled,5
O00782,C00269,"2025-06-15 00:00:00",Card,Ahmedabad,Delivered,0
O00783,C01088,"2025-09-04 00:00:00",UPI,Bangalore,Delivered,15
O00784,C01294,"2025-06-23 00:00:00",Card,Kochi,Delivered,0
O00785,C00657,"2025-01-09 00:00:00",COD,Mumbai,Delivered,10
O00786,C02829,"2025-10-03 00:00:00",UPI,Bangalore,Delivered,15
O00787,C03974,"2025-02-28 00:00:00",UPI,Bangalore,Delivered,0
O00788,C04958,"2025-03-26 00:00:00",Card,Indore,Delivered,20
O00789,C01337,"2025-05-30 00:00:00",UPI,Jaipur,Delivered,0
O00790,C02357,"2025-11-17 00:00:00",Card,Indore,Delivered,15
O00791,C01668,"2025-03-01 00:00:00",UPI,Kochi,Delivered,0
O00792,C01826,"2025-05-05 00:00:00",UPI,Bangalore,Delivered,15
O00793,C04031,"2025-02-10 00:00:00",Card,Kolkata,Delivered,10
O00794,C01213,"2025-12-03 00:00:00",UPI,Pune,Delivered,10
O00795,C02769,"2025-06-22 00:00:00",COD,Indore,Delivered,5
O00796,C04416,"2025-09-17 00:00:00","Net Banking",Chennai,Delivered,5
O00797,C03059,"2025-11-22 00:00:00",Card,Kochi,Delivered,10
O00798,C00445,"2025-06-22 00:00:00",Card,Chennai,Delivered,15
O00799,C01398,"2025-07-05 00:00:00",UPI,Pune,Delivered,0
O00800,C04382,"2025-08-29 00:00:00",Card,Hyderabad,Delivered,15
O00801,C02219,"2025-12-05 00:00:00",Card,Hyderabad,Delivered,10
O00802,C03677,"2025-04-04 00:00:00",UPI,Ahmedabad,Delivered,10
O00803,C02311,"2025-03-04 00:00:00",UPI,Kochi,Delivered,0
O00804,C04041,"2025-08-09 00:00:00",UPI,Jaipur,Delivered,0
O00805,C03607,"2025-01-08 00:00:00",UPI,Lucknow,Delivered,10
O00806,C01828,"2025-08-01 00:00:00",Card,Mumbai,Delivered,30
O00807,C03220,"2025-07-28 00:00:00","Net Banking",Indore,Cancelled,5
O00808,C04689,"2025-07-28 00:00:00",COD,Indore,Delivered,0
O00809,C04512,"2025-03-26 00:00:00",Card,Kochi,Cancelled,10
O00810,C02073,"2025-07-26 00:00:00",Card,Kolkata,Delivered,0
O00811,C04190,"2025-12-13 00:00:00",UPI,Kochi,Returned,5
O00812,C02331,"2025-06-02 00:00:00",Card,Jaipur,Delivered,5
O00813,C00686,"2025-06-10 00:00:00",UPI,Kochi,Delivered,0
O00814,C04959,"2025-04-26 00:00:00",UPI,Bangalore,Delivered,15
O00815,C00685,"2025-12-28 00:00:00",Card,Kochi,Delivered,20
O00816,C02938,"2025-09-08 00:00:00",UPI,Ahmedabad,Delivered,30
O00817,C03712,"2025-07-02 00:00:00",UPI,Lucknow,Delivered,10
O00818,C00341,"2025-06-13 00:00:00",UPI,Bangalore,Delivered,5
O00819,C04700,"2025-11-24 00:00:00",UPI,Lucknow,Delivered,15
O00820,C00734,"2025-03-21 00:00:00",Card,Kolkata,Delivered,15
O00821,C01497,"2025-01-07 00:00:00",UPI,Jaipur,Delivered,5
O00822,C03894,"2025-11-21 00:00:00",UPI,Kolkata,Delivered,10
O00823,C02955,"2025-03-28 00:00:00",UPI,Chennai,Returned,20
O00824,C01132,"2025-01-08 00:00:00",UPI,Jaipur,Delivered,5
O00825,C04636,"2025-02-05 00:00:00","Net Banking",Ahmedabad,Delivered,0
O00826,C01733,"2025-09-08 00:00:00",UPI,Bangalore,Delivered,10
O00827,C03036,"2025-04-10 00:00:00",UPI,Delhi,Delivered,15
O00828,C02714,"2025-03-20 00:00:00",Card,Kolkata,Delivered,10
O00829,C02480,"2025-10-13 00:00:00",UPI,Delhi,Delivered,10
O00830,C01420,"2025-09-28 00:00:00",Card,Jaipur,Delivered,5
O00831,C01990,"2025-08-09 00:00:00",UPI,Hyderabad,Delivered,15
O00832,C04711,"2025-07-15 00:00:00","Net Banking",Delhi,Delivered,0
O00833,C00488,"2025-08-14 00:00:00","Net Banking",Ahmedabad,Delivered,0
O00834,C03820,"2025-03-28 00:00:00",Card,Jaipur,Delivered,10
O00835,C01442,"2025-02-27 00:00:00",Card,Kochi,Delivered,25
O00836,C02391,"2025-06-19 00:00:00",Card,Kolkata,Delivered,10
O00837,C01385,"2025-04-07 00:00:00","Net Banking",Chennai,Delivered,5
O00838,C02157,"2025-05-26 00:00:00",Card,Delhi,Delivered,10
O00839,C04945,"2025-12-24 00:00:00",UPI,Chennai,Returned,20
O00840,C04397,"2025-01-18 00:00:00",UPI,Mumbai,Delivered,10
O00841,C01392,"2025-07-03 00:00:00",UPI,Mumbai,Delivered,0
O00842,C04801,"2025-05-23 00:00:00",Card,Lucknow,Delivered,10
O00843,C03143,"2025-11-30 00:00:00",UPI,Chennai,Delivered,5
O00844,C00269,"2025-03-03 00:00:00",Card,Pune,Delivered,20
O00845,C03918,"2025-06-12 00:00:00",UPI,Bangalore,Delivered,5
O00846,C01525,"2025-02-09 00:00:00",COD,Delhi,Delivered,0
O00847,C00478,"2025-06-28 00:00:00",Card,Bangalore,Delivered,5
O00848,C04272,"2025-08-23 00:00:00",Card,Ahmedabad,Delivered,0
O00849,C00239,"2025-03-01 00:00:00",Card,Mumbai,Delivered,20
O00850,C00610,"2025-08-16 00:00:00",COD,Hyderabad,Delivered,10
O00851,C04588,"2025-08-27 00:00:00",UPI,Lucknow,Delivered,10
O00852,C04425,"2025-02-25 00:00:00",UPI,Hyderabad,Delivered,5
O00853,C03398,"2025-08-22 00:00:00",Card,Jaipur,Delivered,10
O00854,C04541,"2025-03-25 00:00:00",COD,Hyderabad,Delivered,15
O00855,C04538,"2025-07-22 00:00:00",Card,Kochi,Cancelled,5
O00856,C04891,"2025-02-10 00:00:00",UPI,Hyderabad,Cancelled,0
O00857,C01832,"2025-01-17 00:00:00",UPI,Lucknow,Delivered,10
O00858,C04987,"2025-04-15 00:00:00",UPI,Bangalore,Delivered,20
O00859,C01155,"2025-01-25 00:00:00",COD,Pune,Delivered,10
O00860,C01752,"2025-04-03 00:00:00",UPI,Indore,Delivered,15
O00861,C03599,"2025-08-03 00:00:00",Card,Hyderabad,Delivered,20
O00862,C02486,"2025-07-03 00:00:00",COD,Ahmedabad,Delivered,0
O00863,C03339,"2025-08-05 00:00:00",UPI,Bangalore,Delivered,10
O00864,C02334,"2025-05-31 00:00:00",UPI,Ahmedabad,Cancelled,20
O00865,C04387,"2025-09-15 00:00:00",UPI,Ahmedabad,Delivered,10
O00866,C04464,"2025-10-28 00:00:00",Card,Bangalore,Delivered,10
O00867,C04582,"2025-04-29 00:00:00",UPI,Lucknow,Delivered,15
O00868,C00168,"2025-05-14 00:00:00",UPI,Pune,Delivered,15
O00869,C03543,"2025-07-26 00:00:00",UPI,Pune,Delivered,10
O00870,C04010,"2025-09-20 00:00:00",UPI,Pune,Delivered,0
O00871,C00078,"2025-11-18 00:00:00",UPI,Indore,Delivered,10
O00872,C02899,"2025-07-09 00:00:00",UPI,Delhi,Delivered,5
O00873,C01109,"2025-06-07 00:00:00",UPI,Delhi,Delivered,5
O00874,C00892,"2025-03-17 00:00:00",Card,Lucknow,Delivered,15
O00875,C04757,"2025-02-21 00:00:00",UPI,Ahmedabad,Delivered,10
O00876,C01225,"2025-08-14 00:00:00",Card,Ahmedabad,Delivered,15
O00877,C04685,"2025-04-04 00:00:00",Card,Ahmedabad,Delivered,5
O00878,C00565,"2025-10-19 00:00:00",COD,Indore,Delivered,20
O00879,C02860,"2025-10-18 00:00:00",UPI,Delhi,Delivered,10
O00880,C00302,"2025-11-18 00:00:00",UPI,Kolkata,Delivered,10
O00881,C04390,"2025-06-27 00:00:00",COD,Indore,Delivered,0
O00882,C00109,"2025-04-16 00:00:00",COD,Mumbai,Delivered,10
O00883,C02413,"2025-03-17 00:00:00",UPI,Lucknow,Delivered,5
O00884,C02648,"2025-01-04 00:00:00",UPI,Delhi,Delivered,15
O00885,C02726,"2025-11-07 00:00:00",COD,Chennai,Delivered,15
O00886,C03339,"2025-07-06 00:00:00",UPI,Delhi,Delivered,0
O00887,C02141,"2025-01-20 00:00:00",COD,Kolkata,Delivered,10
O00888,C04524,"2025-10-02 00:00:00","Net Banking",Pune,Delivered,0
O00889,C04734,"2025-05-16 00:00:00",UPI,Delhi,Delivered,10
O00890,C03814,"2025-01-27 00:00:00",COD,Bangalore,Delivered,20
O00891,C04201,"2025-05-16 00:00:00",Card,Bangalore,Delivered,20
O00892,C02257,"2025-01-18 00:00:00",COD,Kolkata,Delivered,5
O00893,C03646,"2025-10-12 00:00:00",Card,Bangalore,Delivered,0
O00894,C03060,"2025-10-29 00:00:00",UPI,Hyderabad,Delivered,15
O00895,C02522,"2025-05-18 00:00:00",Card,Kolkata,Returned,10
O00896,C03418,"2025-08-20 00:00:00",UPI,Chennai,Delivered,10
O00897,C00012,"2025-12-06 00:00:00","Net Banking",Hyderabad,Delivered,15
O00898,C04745,"2025-09-14 00:00:00",Card,Mumbai,Delivered,5
O00899,C03267,"2025-08-07 00:00:00",UPI,Bangalore,Delivered,5
O00900,C03146,"2025-05-12 00:00:00",UPI,Kochi,Delivered,10
O00901,C00875,"2025-12-23 00:00:00",COD,Indore,Delivered,5
O00902,C02434,"2025-09-13 00:00:00",UPI,Indore,Delivered,10
O00903,C00884,"2025-04-06 00:00:00",COD,Mumbai,Delivered,10
O00904,C04651,"2025-10-01 00:00:00",UPI,Hyderabad,Delivered,5
O00905,C03986,"2025-11-30 00:00:00",Card,Kochi,Delivered,0
O00906,C01580,"2025-10-28 00:00:00",COD,Jaipur,Delivered,15
O00907,C03772,"2025-01-15 00:00:00",UPI,Ahmedabad,Delivered,15
O00908,C00353,"2025-06-28 00:00:00",UPI,Kochi,Delivered,10
O00909,C01507,"2025-09-17 00:00:00",COD,Lucknow,Delivered,0
O00910,C03488,"2025-03-29 00:00:00",Card,Bangalore,Delivered,10
O00911,C02852,"2025-04-04 00:00:00",Card,Chennai,Delivered,0
O00912,C02030,"2025-11-29 00:00:00",COD,Pune,Delivered,20
O00913,C01847,"2025-01-28 00:00:00",Card,Ahmedabad,Delivered,15
O00914,C02391,"2025-07-04 00:00:00",COD,Pune,Delivered,0
O00915,C04031,"2025-03-16 00:00:00",Card,Bangalore,Delivered,0
O00916,C03439,"2025-02-23 00:00:00",Card,Indore,Delivered,30
O00917,C02384,"2025-11-17 00:00:00",UPI,Kolkata,Returned,0
O00918,C03368,"2025-02-16 00:00:00","Net Banking",Kolkata,Cancelled,20
O00919,C04981,"2025-09-05 00:00:00",COD,Jaipur,Delivered,25
O00920,C01466,"2025-08-22 00:00:00",UPI,Indore,Delivered,5
O00921,C02152,"2025-04-28 00:00:00",Card,Hyderabad,Delivered,10
O00922,C03484,"2025-09-17 00:00:00",UPI,Hyderabad,Delivered,10
O00923,C00574,"2025-08-18 00:00:00",Card,Chennai,Delivered,10
O00924,C00775,"2025-10-17 00:00:00","Net Banking",Chennai,Cancelled,5
O00925,C03366,"2025-08-29 00:00:00",UPI,Jaipur,Delivered,10
O00926,C04339,"2025-11-28 00:00:00","Net Banking",Mumbai,Delivered,5
O00927,C03931,"2025-07-01 00:00:00",UPI,Kochi,Cancelled,0
O00928,C02681,"2025-11-13 00:00:00",Card,Chennai,Cancelled,10
O00929,C04961,"2025-04-11 00:00:00",Card,Bangalore,Delivered,5
O00930,C02221,"2025-09-05 00:00:00",UPI,Chennai,Delivered,0
O00931,C01440,"2025-12-15 00:00:00",Card,Kolkata,Delivered,25
O00932,C00714,"2025-12-24 00:00:00",COD,Kolkata,Delivered,0
O00933,C00576,"2025-04-23 00:00:00",UPI,Kolkata,Delivered,20
O00934,C02982,"2025-08-09 00:00:00",UPI,Delhi,Delivered,5
O00935,C00070,"2025-12-05 00:00:00",Card,Hyderabad,Delivered,0
O00936,C03765,"2025-05-28 00:00:00",COD,Delhi,Delivered,0
O00937,C04939,"2025-10-23 00:00:00","Net Banking",Hyderabad,Delivered,10
O00938,C02377,"2025-07-16 00:00:00",UPI,Hyderabad,Delivered,10
O00939,C02206,"2025-03-10 00:00:00",COD,Lucknow,Delivered,20
O00940,C00918,"2025-10-15 00:00:00",Card,Kochi,Delivered,15
O00941,C02746,"2025-01-24 00:00:00",UPI,Mumbai,Delivered,0
O00942,C00743,"2025-07-05 00:00:00","Net Banking",Jaipur,Cancelled,0
O00943,C04151,"2025-06-19 00:00:00",UPI,Kochi,Delivered,0
O00944,C02534,"2025-10-18 00:00:00",COD,Ahmedabad,Delivered,15
O00945,C01838,"2025-02-01 00:00:00",COD,Pune,Delivered,0
O00946,C01377,"2025-10-28 00:00:00",Card,Jaipur,Delivered,0
O00947,C00410,"2025-06-25 00:00:00",Card,Ahmedabad,Delivered,10
O00948,C03008,"2025-12-30 00:00:00",Card,Jaipur,Delivered,0
O00949,C02953,"2025-12-08 00:00:00",UPI,Ahmedabad,Delivered,0
O00950,C04243,"2025-06-26 00:00:00",COD,Delhi,Delivered,5
O00951,C01680,"2025-10-17 00:00:00","Net Banking",Kochi,Delivered,5
O00952,C01715,"2025-05-24 00:00:00",Card,Bangalore,Delivered,0
O00953,C01198,"2025-01-11 00:00:00","Net Banking",Lucknow,Delivered,15
O00954,C02338,"2025-05-27 00:00:00",Card,Hyderabad,Delivered,15
O00955,C03217,"2025-12-14 00:00:00",Card,Indore,Returned,5
O00956,C02957,"2025-11-06 00:00:00",Card,Delhi,Delivered,15
O00957,C03194,"2025-07-14 00:00:00",UPI,Delhi,Delivered,5
O00958,C00027,"2025-03-17 00:00:00",COD,Hyderabad,Returned,30
O00959,C03138,"2025-06-09 00:00:00",COD,Kochi,Returned,5
O00960,C02974,"2025-04-10 00:00:00",COD,Indore,Delivered,15
O00961,C03166,"2025-04-26 00:00:00",Card,Jaipur,Delivered,5
O00962,C01091,"2025-03-24 00:00:00",COD,Chennai,Delivered,10
O00963,C00250,"2025-11-08 00:00:00",Card,Bangalore,Delivered,10
O00964,C00142,"2025-03-04 00:00:00",Card,Kochi,Delivered,5
O00965,C00267,"2025-05-12 00:00:00","Net Banking",Pune,Delivered,15
O00966,C04311,"2025-09-05 00:00:00",Card,Jaipur,Delivered,0
O00967,C00489,"2025-05-11 00:00:00",Card,Kochi,Delivered,10
O00968,C00496,"2025-06-07 00:00:00",UPI,Mumbai,Delivered,5
O00969,C00480,"2025-08-04 00:00:00","Net Banking",Jaipur,Delivered,25
O00970,C02691,"2025-11-22 00:00:00",UPI,Chennai,Delivered,20
O00971,C04097,"2025-02-03 00:00:00",UPI,Bangalore,Delivered,10
O00972,C03081,"2025-11-28 00:00:00",UPI,Kolkata,Delivered,10
O00973,C04937,"2025-10-25 00:00:00",Card,Ahmedabad,Delivered,20
O00974,C02428,"2025-10-06 00:00:00",UPI,Delhi,Delivered,15
O00975,C00844,"2025-10-23 00:00:00",COD,Chennai,Delivered,15
O00976,C03216,"2025-01-15 00:00:00",UPI,Mumbai,Delivered,10
O00977,C03912,"2025-04-25 00:00:00",COD,Chennai,Delivered,20
O00978,C04078,"2025-02-26 00:00:00",UPI,Indore,Cancelled,5
O00979,C02350,"2025-05-22 00:00:00",UPI,Jaipur,Delivered,20
O00980,C00650,"2025-07-26 00:00:00",COD,Indore,Delivered,10
O00981,C01894,"2025-05-20 00:00:00",UPI,Delhi,Delivered,10
O00982,C02857,"2025-04-17 00:00:00",UPI,Pune,Delivered,25
O00983,C03251,"2025-10-18 00:00:00","Net Banking",Hyderabad,Delivered,10
O00984,C02387,"2025-03-19 00:00:00",UPI,Mumbai,Delivered,15
O00985,C01726,"2025-01-02 00:00:00",UPI,Pune,Delivered,10
O00986,C01355,"2025-10-01 00:00:00",UPI,Kochi,Delivered,25
O00987,C01294,"2025-02-04 00:00:00",UPI,Kolkata,Delivered,10
O00988,C03047,"2025-09-22 00:00:00",UPI,Hyderabad,Delivered,5
O00989,C03259,"2025-08-06 00:00:00",COD,Pune,Delivered,10
O00990,C02714,"2025-03-08 00:00:00",UPI,Jaipur,Delivered,20
O00991,C00404,"2025-03-10 00:00:00",UPI,Pune,Cancelled,10
O00992,C03973,"2025-08-12 00:00:00",COD,Delhi,Delivered,0
O00993,C04033,"2025-12-27 00:00:00",Card,Jaipur,Delivered,10
O00994,C01547,"2025-10-21 00:00:00",UPI,Hyderabad,Delivered,5
O00995,C02607,"2025-11-22 00:00:00",Card,Kolkata,Delivered,10
O00996,C02826,"2025-07-22 00:00:00",UPI,Indore,Delivered,5
O00997,C01853,"2025-03-22 00:00:00",Card,Kochi,Delivered,5
O00998,C04207,"2025-03-07 00:00:00",Card,Chennai,Delivered,10
O00999,C00813,"2025-10-24 00:00:00","Net Banking",Kochi,Delivered,0
O01000,C03375,"2025-10-07 00:00:00",UPI,Bangalore,Delivered,5
O01001,C00930,"2025-09-18 00:00:00",COD,Indore,Delivered,15
O01002,C04982,"2025-10-04 00:00:00",UPI,Kolkata,Delivered,25
O01003,C04076,"2025-01-06 00:00:00",Card,Delhi,Delivered,25
O01004,C03324,"2025-05-12 00:00:00",UPI,Hyderabad,Returned,25
